row,tr,tc,word_hex,byte0,byte1,byte2,byte3,byte4,byte5,byte6,byte7,byte8,byte9,byte10,byte11,byte12,byte13,byte14,byte15
792,24,24,0xdec83120e499a91b19ea21b213e7b910,-34,-56,49,32,-28,-103,-87,27,25,-22,33,-78,19,-25,-71,16
793,24,25,0x38bf2eb1af591f31cc1bace9a0746031,56,-65,46,-79,-81,89,31,49,-52,27,-84,-23,-96,116,96,49
794,24,26,0x76b02f0377c08e31c8f4260dae75fd22,118,-80,47,3,119,-64,-114,49,-56,-12,38,13,-82,117,-3,34
795,24,27,0xdd64451653763853b97aac6229271264,-35,100,69,22,83,118,56,83,-71,122,-84,98,41,39,18,100
796,24,28,0xedc604e6dbd84afb62000c07efbbf38c,-19,-58,4,-26,-37,-40,74,-5,98,0,12,7,-17,-69,-13,-116
797,24,29,0x09fbc4cb0083ae892b053f95a45603f3,9,-5,-60,-53,0,-125,-82,-119,43,5,63,-107,-92,86,3,-13
798,24,30,0x0790a1286cfeebe4df132fc468fb6bd7,7,-112,-95,40,108,-2,-21,-28,-33,19,47,-60,104,-5,107,-41
799,24,31,0x15166d2b5004d9f500a745023ad0934f,21,22,109,43,80,4,-39,-11,0,-89,69,2,58,-48,-109,79
800,25,0,0x41bd73ff14a4521721b684b6db434d96,65,-67,115,-1,20,-92,82,23,33,-74,-124,-74,-37,67,77,-106
801,25,1,0x31fd8ac6fbb6f554db39c7b76c89e0c6,49,-3,-118,-58,-5,-74,-11,84,-37,57,-57,-73,108,-119,-32,-58
802,25,2,0xa6accbc8ff4fbe73f20f60a8ff1a3d60,-90,-84,-53,-56,-1,79,-66,115,-14,15,96,-88,-1,26,61,96
803,25,3,0x73fc7a0ae27e6d7e45ab5d31a1af6ea5,115,-4,122,10,-30,126,109,126,69,-85,93,49,-95,-81,110,-91
804,25,4,0xd58efa6f9b9c3b497e297bb685994787,-43,-114,-6,111,-101,-100,59,73,126,41,123,-74,-123,-103,71,-121
805,25,5,0x830d20e73e358c925e6655bb49d119a5,-125,13,32,-25,62,53,-116,-110,94,102,85,-69,73,-47,25,-91
806,25,6,0x7786f35200711efe8f3ffd3e27e1d251,119,-122,-13,82,0,113,30,-2,-113,63,-3,62,39,-31,-46,81
807,25,7,0xfe362bf367f9933c7f5fb4ed0770e423,-2,54,43,-13,103,-7,-109,60,127,95,-76,-19,7,112,-28,35
808,25,8,0xf870fb8875dd3eb413f7c7a94c9147ad,-8,112,-5,-120,117,-35,62,-76,19,-9,-57,-87,76,-111,71,-83
809,25,9,0x232964a8425c20c60f8f37059a79e979,35,41,100,-88,66,92,32,-58,15,-113,55,5,-102,121,-23,121
810,25,10,0xb2df702b171b9d984f630dc6bfc79a98,-78,-33,112,43,23,27,-99,-104,79,99,13,-58,-65,-57,-102,-104
811,25,11,0xf819a238656705a19931fc2fecb6e9ff,-8,25,-94,56,101,103,5,-95,-103,49,-4,47,-20,-74,-23,-1
812,25,12,0x410cc7d1a0e03ec807b8fd18433cbedc,65,12,-57,-47,-96,-32,62,-56,7,-72,-3,24,67,60,-66,-36
813,25,13,0x162f8cbbb4a8c4b64460c5e962f84d92,22,47,-116,-69,-76,-88,-60,-74,68,96,-59,-23,98,-8,77,-110
814,25,14,0x82e6f8e8a4313b770ae680c85f9717c5,-126,-26,-8,-24,-92,49,59,119,10,-26,-128,-56,95,-105,23,-59
815,25,15,0x966f52010605ebaf30dff1cbeadab9d0,-106,111,82,1,6,5,-21,-81,48,-33,-15,-53,-22,-38,-71,-48
816,25,16,0xc4ab87b5ed1f601eae7064ff057635aa,-60,-85,-121,-75,-19,31,96,30,-82,112,100,-1,5,118,53,-86
817,25,17,0xe410d7759267b9b37617a422980db58f,-28,16,-41,117,-110,103,-71,-77,118,23,-92,34,-104,13,-75,-113
818,25,18,0x19b1db28d513edd2314593c9fbbe755b,25,-79,-37,40,-43,19,-19,-46,49,69,-109,-55,-5,-66,117,91
819,25,19,0x7a9200cf1c88d256ce95cf13c38c1b3d,122,-110,0,-49,28,-120,-46,86,-50,-107,-49,19,-61,-116,27,61
820,25,20,0xec519dd1be984c2c206810e3262b50db,-20,81,-99,-47,-66,-104,76,44,32,104,16,-29,38,43,80,-37
821,25,21,0xc22212923567d3b228911255ef352c35,-62,34,18,-110,53,103,-45,-78,40,-111,18,85,-17,53,44,53
822,25,22,0x3612458f0fd1c23e11a7db010e4a71ed,54,18,69,-113,15,-47,-62,62,17,-89,-37,1,14,74,113,-19
823,25,23,0xa912568afe2f1fdda14e999fff9d9725,-87,18,86,-118,-2,47,31,-35,-95,78,-103,-97,-1,-99,-105,37
824,25,24,0xf78e10de59f97e8d76c112725441dc69,-9,-114,16,-34,89,-7,126,-115,118,-63,18,114,84,65,-36,105
825,25,25,0x9b6872c73fa02f43b54f79607c13cd27,-101,104,114,-57,63,-96,47,67,-75,79,121,96,124,19,-51,39
826,25,26,0xd7a50dd27b9e8e1a43a5ce31e312c54f,-41,-91,13,-46,123,-98,-114,26,67,-91,-50,49,-29,18,-59,79
827,25,27,0xeedc32d5c73e3f9896bd3069e441651b,-18,-36,50,-43,-57,62,63,-104,-106,-67,48,105,-28,65,101,27
828,25,28,0x1004f723f1888bd5a9b9a3c21343d71b,16,4,-9,35,-15,-120,-117,-43,-87,-71,-93,-62,19,67,-41,27
829,25,29,0x02c7a42267ce2653fd7643834ec67768,2,-57,-92,34,103,-50,38,83,-3,118,67,-125,78,-58,119,104
830,25,30,0x040e03dbb56717173a4ccd7f0c1514d3,4,14,3,-37,-75,103,23,23,58,76,-51,127,12,21,20,-45
831,25,31,0x95c9c4c7f6f6a4fee29e293ddfc22635,-107,-55,-60,-57,-10,-10,-92,-2,-30,-98,41,61,-33,-62,38,53
832,26,0,0x77be4448081f2700f3ebf79c19a3e987,119,-66,68,72,8,31,39,0,-13,-21,-9,-100,25,-93,-23,-121
833,26,1,0xc79f65d06e5ba9df2bd3fa30073b2949,-57,-97,101,-48,110,91,-87,-33,43,-45,-6,48,7,59,41,73
834,26,2,0xf47abd7c146b162eb74798cccb6cbf00,-12,122,-67,124,20,107,22,46,-73,71,-104,-52,-53,108,-65,0
835,26,3,0x69993fc85b305bc29ac10bbb9aaa62e7,105,-103,63,-56,91,48,91,-62,-102,-63,11,-69,-102,-86,98,-25
836,26,4,0xa1e6688f59cac7a80027a15d0c90732e,-95,-26,104,-113,89,-54,-57,-88,0,39,-95,93,12,-112,115,46
837,26,5,0x89439484d6087f565b236f5becf4f389,-119,67,-108,-124,-42,8,127,86,91,35,111,91,-20,-12,-13,-119
838,26,6,0xead3da04b283844259dd7e615302fc50,-22,-45,-38,4,-78,-125,-124,66,89,-35,126,97,83,2,-4,80
839,26,7,0xb489d4a207fd48f674fd4ffd2ac22e85,-76,-119,-44,-94,7,-3,72,-10,116,-3,79,-3,42,-62,46,-123
840,26,8,0x022afe40e729d56ff109cf9907cd8fb4,2,42,-2,64,-25,41,-43,111,-15,9,-49,-103,7,-51,-113,-76
841,26,9,0xff0d1ce1456595985be494f1c47148b0,-1,13,28,-31,69,101,-107,-104,91,-28,-108,-15,-60,113,72,-80
842,26,10,0xeddb14a1428a6d67b48648a41b106fee,-19,-37,20,-95,66,-118,109,103,-76,-122,72,-92,27,16,111,-18
843,26,11,0x4b2dab0d600c4e6e366a204999b7746d,75,45,-85,13,96,12,78,110,54,106,32,73,-103,-73,116,109
844,26,12,0x40447d52af76c962db9c1da7018a22ed,64,68,125,82,-81,118,-55,98,-37,-100,29,-89,1,-118,34,-19
845,26,13,0xbc2da4c1e2f1dfc8f0730fd1f185e2cc,-68,45,-92,-63,-30,-15,-33,-56,-16,115,15,-47,-15,-123,-30,-52
846,26,14,0xfb346075e68a808f5384020b5de52884,-5,52,96,117,-26,-118,-128,-113,83,-124,2,11,93,-27,40,-124
847,26,15,0xc353504adc4e1c74bd2d33ebadf8d8db,-61,83,80,74,-36,78,28,116,-67,45,51,-21,-83,-8,-40,-37
848,26,16,0x23f7847b2658ae96a6bd262f14307c48,35,-9,-124,123,38,88,-82,-106,-90,-67,38,47,20,48,124,72
849,26,17,0x99ed4920edffeb0bc0c544bc895b62af,-103,-19,73,32,-19,-1,-21,11,-64,-59,68,-68,-119,91,98,-81
850,26,18,0xf715dec871b1f2c93bd39c21922075d0,-9,21,-34,-56,113,-79,-14,-55,59,-45,-100,33,-110,32,117,-48
851,26,19,0x1ca34fad9f7878fad31c6b675a923cda,28,-93,79,-83,-97,120,120,-6,-45,28,107,103,90,-110,60,-38
852,26,20,0xebadbffd70dee9561f7b2bba7b1dddc0,-21,-83,-65,-3,112,-34,-23,86,31,123,43,-70,123,29,-35,-64
853,26,21,0x5987aa5a41f4d127c1fc25559f63f54f,89,-121,-86,90,65,-12,-47,39,-63,-4,37,85,-97,99,-11,79
854,26,22,0xb9999d7e4d0b251bad436dc018284634,-71,-103,-99,126,77,11,37,27,-83,67,109,-64,24,40,70,52
855,26,23,0x3fc64f28d390318367aea7c0d87f71e4,63,-58,79,40,-45,-112,49,-125,103,-82,-89,-64,-40,127,113,-28
856,26,24,0x4bc3d20f3e38ffebb626b7d62b18fb5d,75,-61,-46,15,62,56,-1,-21,-74,38,-73,-42,43,24,-5,93
857,26,25,0x3ee9413bc06560f381e73ef56e3c49f7,62,-23,65,59,-64,101,96,-13,-127,-25,62,-11,110,60,73,-9
858,26,26,0x3551e8a98b6ecf711ac33c6505d71871,53,81,-24,-87,-117,110,-49,113,26,-61,60,101,5,-41,24,113
859,26,27,0xda0adb2766edd4592c5954172565ace3,-38,10,-37,39,102,-19,-44,89,44,89,84,23,37,101,-84,-29
860,26,28,0x09973fd2491562f2dd1551d01075944f,9,-105,63,-46,73,21,98,-14,-35,21,81,-48,16,117,-108,79
861,26,29,0x6e72f0e6aa3499a05480104c678dc44e,110,114,-16,-26,-86,52,-103,-96,84,-128,16,76,103,-115,-60,78
862,26,30,0xcdfe16281296b0a031ddd68d135b655f,-51,-2,22,40,18,-106,-80,-96,49,-35,-42,-115,19,91,101,95
863,26,31,0xa07600bf2cac1e249b63c899e0cbbe7e,-96,118,0,-65,44,-84,30,36,-101,99,-56,-103,-32,-53,-66,126
864,27,0,0x299643ff5d5123be49f7cb0040395ede,41,-106,67,-1,93,81,35,-66,73,-9,-53,0,64,57,94,-34
865,27,1,0x25f49a510bc77e10468956bd509ee18f,37,-12,-102,81,11,-57,126,16,70,-119,86,-67,80,-98,-31,-113
866,27,2,0x764e27341d3b5a416f1e71ddca87d761,118,78,39,52,29,59,90,65,111,30,113,-35,-54,-121,-41,97
867,27,3,0x073d8d417a8bd49ad36386f4f551a732,7,61,-115,65,122,-117,-44,-102,-45,99,-122,-12,-11,81,-89,50
868,27,4,0x0eed723fd59d60589b01865546dd4e66,14,-19,114,63,-43,-99,96,88,-101,1,-122,85,70,-35,78,102
869,27,5,0xb241dde9ac5107e7ef441d10c0a9a006,-78,65,-35,-23,-84,81,7,-25,-17,68,29,16,-64,-87,-96,6
870,27,6,0x2a1627ae274d3c2b1e377f15f222110d,42,22,39,-82,39,77,60,43,30,55,127,21,-14,34,17,13
871,27,7,0x2c7a08561ed88468d5ecabb8f11eb4c4,44,122,8,86,30,-40,-124,104,-43,-20,-85,-72,-15,30,-76,-60
872,27,8,0xcae69b1d6b87ef68737c84203cfaecea,-54,-26,-101,29,107,-121,-17,104,115,124,-124,32,60,-6,-20,-22
873,27,9,0xe420c7f622e2b425953291b82c277d1f,-28,32,-57,-10,34,-30,-76,37,-107,50,-111,-72,44,39,125,31
874,27,10,0xa7d5bd1719d3a73b369f91cd44aa3611,-89,-43,-67,23,25,-45,-89,59,54,-97,-111,-51,68,-86,54,17
875,27,11,0x226205984ba4db7b72a8bb6ed30ee9ef,34,98,5,-104,75,-92,-37,123,114,-88,-69,110,-45,14,-23,-17
876,27,12,0x538e9c435d471ede1a21a7c93521d280,83,-114,-100,67,93,71,30,-34,26,33,-89,-55,53,33,-46,-128
877,27,13,0x1a4cacbf52369988a7a0e65e948b34e0,26,76,-84,-65,82,54,-103,-120,-89,-96,-26,94,-108,-117,52,-32
878,27,14,0xfce85c61183b366134ae13a6db342478,-4,-24,92,97,24,59,54,97,52,-82,19,-90,-37,52,36,120
879,27,15,0x1e09649e06d34fa6045ea21bd0e490d8,30,9,100,-98,6,-45,79,-90,4,94,-94,27,-48,-28,-112,-40
880,27,16,0x6564caf204f0208848e924e2118859b2,101,100,-54,-14,4,-16,32,-120,72,-23,36,-30,17,-120,89,-78
881,27,17,0xbcaac923faecd34a3d7d810a6ea8d291,-68,-86,-55,35,-6,-20,-45,74,61,125,-127,10,110,-88,-46,-111
882,27,18,0x02e236b9d9c4a1c5ef21e473f3ce8a73,2,-30,54,-71,-39,-60,-95,-59,-17,33,-28,115,-13,-50,-118,115
883,27,19,0xc0a3bdd002591f1ed5d52bb44c4be42b,-64,-93,-67,-48,2,89,31,30,-43,-43,43,-76,76,75,-28,43
884,27,20,0x54735d5089e752c7c1e8a33aef4098ee,84,115,93,80,-119,-25,82,-57,-63,-24,-93,58,-17,64,-104,-18
885,27,21,0x6096d15eb53afb3ffd6d439e6c23e898,96,-106,-47,94,-75,58,-5,63,-3,109,67,-98,108,35,-24,-104
886,27,22,0xe46b7b870cb4da1de0b25ef2137bc87a,-28,107,123,-121,12,-76,-38,29,-32,-78,94,-14,19,123,-56,122
887,27,23,0x1333ef6b7c44c5dfd73b51e972a6423f,19,51,-17,107,124,68,-59,-33,-41,59,81,-23,114,-90,66,63
888,27,24,0x8a2cd153421a86d38add6c7d4931738c,-118,44,-47,83,66,26,-122,-45,-118,-35,108,125,73,49,115,-116
889,27,25,0xd92ebf96ec93d6c8e9cc202c2dd8f829,-39,46,-65,-106,-20,-109,-42,-56,-23,-52,32,44,45,-40,-8,41
890,27,26,0xd0462d76e9c3bf228fe1df9a55576377,-48,70,45,118,-23,-61,-65,34,-113,-31,-33,-102,85,87,99,119
891,27,27,0xeaa973e2763e2b6dc1084e42334d1c93,-22,-87,115,-30,118,62,43,109,-63,8,78,66,51,77,28,-109
892,27,28,0xa7e15832b2e04b90ce779270b6b4a465,-89,-31,88,50,-78,-32,75,-112,-50,119,-110,112,-74,-76,-92,101
893,27,29,0x2486ed40a1414b990aaeec16c9352ecd,36,-122,-19,64,-95,65,75,-103,10,-82,-20,22,-55,53,46,-51
894,27,30,0xc292669de3bc440e24f8d67ddeffea09,-62,-110,102,-99,-29,-68,68,14,36,-8,-42,125,-34,-1,-22,9
895,27,31,0x9e7975895c819ede924f768ba645b09f,-98,121,117,-119,92,-127,-98,-34,-110,79,118,-117,-90,69,-80,-97
896,28,0,0x48490d02033de43214dc9cc13f08497c,72,73,13,2,3,61,-28,50,20,-36,-100,-63,63,8,73,124
897,28,1,0x43238e10ca24d9ad25853e243edd6d5d,67,35,-114,16,-54,36,-39,-83,37,-123,62,36,62,-35,109,93
898,28,2,0xacfdb51f9a8f36db9a6597097d3f32b2,-84,-3,-75,31,-102,-113,54,-37,-102,101,-105,9,125,63,50,-78
899,28,3,0xd7e4d68bc98a4b1d798943f33b9eb09d,-41,-28,-42,-117,-55,-118,75,29,121,-119,67,-13,59,-98,-80,-99
900,28,4,0x2c44d4fb1db9c3d65e5ce41b462094ad,44,68,-44,-5,29,-71,-61,-42,94,92,-28,27,70,32,-108,-83
901,28,5,0x18d4807cd9dca7ad3494e33fdebaa485,24,-44,-128,124,-39,-36,-89,-83,52,-108,-29,63,-34,-70,-92,-123
902,28,6,0xd5bfa51f0142138680becb29a6b3df55,-43,-65,-91,31,1,66,19,-122,-128,-66,-53,41,-90,-77,-33,85
903,28,7,0x0da45dc65525db484dc75ed3031f0a97,13,-92,93,-58,85,37,-37,72,77,-57,94,-45,3,31,10,-105
904,28,8,0x7fe7b03e303869bdcc92c15b1a593a6d,127,-25,-80,62,48,56,105,-67,-52,-110,-63,91,26,89,58,109
905,28,9,0x0acb09f0133d2175f3e3d35e0d052ecd,10,-53,9,-16,19,61,33,117,-13,-29,-45,94,13,5,46,-51
906,28,10,0x9ee156fd5f09358396c0d4adfba7dc71,-98,-31,86,-3,95,9,53,-125,-106,-64,-44,-83,-5,-89,-36,113
907,28,11,0x45f4652ff069601f162481f462f5fbdc,69,-12,101,47,-16,105,96,31,22,36,-127,-12,98,-11,-5,-36
908,28,12,0xcace2265fc343af915299a3a32e4cb53,-54,-50,34,101,-4,52,58,-7,21,41,-102,58,50,-28,-53,83
909,28,13,0x8895695b5c83b59dc1f21036a6130676,-120,-107,105,91,92,-125,-75,-99,-63,-14,16,54,-90,19,6,118
910,28,14,0x65b4f9ba1af86afe8d18bea6b93517ad,101,-76,-7,-70,26,-8,106,-2,-115,24,-66,-90,-71,53,23,-83
911,28,15,0x8f6a65f46c6d583ced4e12513b78b4bd,-113,106,101,-12,108,109,88,60,-19,78,18,81,59,120,-76,-67
912,28,16,0xf973787afa6ad15306777a766d01e644,-7,115,120,122,-6,106,-47,83,6,119,122,118,109,1,-26,68
913,28,17,0xc6ef3cc42fd754b565e83e53c09fea7d,-58,-17,60,-60,47,-41,84,-75,101,-24,62,83,-64,-97,-22,125
914,28,18,0x386c0faa0c9f26764f83976f211bdef4,56,108,15,-86,12,-97,38,118,79,-125,-105,111,33,27,-34,-12
915,28,19,0x6e0c3dce4da5bc57dd3a0492a23207c6,110,12,61,-50,77,-91,-68,87,-35,58,4,-110,-94,50,7,-58
916,28,20,0xb8c7b3c999d5c47f95d1b56011b7be62,-72,-57,-77,-55,-103,-43,-60,127,-107,-47,-75,96,17,-73,-66,98
917,28,21,0x6e9a8a852b8257df752d7317eec10af7,110,-102,-118,-123,43,-126,87,-33,117,45,115,23,-18,-63,10,-9
918,28,22,0xd87a2df76abd3095cbe4fde51d35450e,-40,122,45,-9,106,-67,48,-107,-53,-28,-3,-27,29,53,69,14
919,28,23,0x4f7349892265ef291a0fab53f52d1e6b,79,115,73,-119,34,101,-17,41,26,15,-85,83,-11,45,30,107
920,28,24,0x66896b46165f70e3a2a78d045f4ca194,102,-119,107,70,22,95,112,-29,-94,-89,-115,4,95,76,-95,-108
921,28,25,0x2520105d7a14b747a5eb438c73d2ff42,37,32,16,93,122,20,-73,71,-91,-21,67,-116,115,-46,-1,66
922,28,26,0xe9164829d52fcb1de19121bc11251350,-23,22,72,41,-43,47,-53,29,-31,-111,33,-68,17,37,19,80
923,28,27,0x67732fdc41ec79ab9e8551c158b6e802,103,115,47,-36,65,-20,121,-85,-98,-123,81,-63,88,-74,-24,2
924,28,28,0xbb44bf82fd4bc3ee4d41e2e0d663859b,-69,68,-65,-126,-3,75,-61,-18,77,65,-30,-32,-42,99,-123,-101
925,28,29,0xfd8edf55257f8163f68b1b084c49f90a,-3,-114,-33,85,37,127,-127,99,-10,-117,27,8,76,73,-7,10
926,28,30,0x43fd81ca880c5fef73d15adccc34305f,67,-3,-127,-54,-120,12,95,-17,115,-47,90,-36,-52,52,48,95
927,28,31,0xf82a799cedce76a331be888a9a8a5110,-8,42,121,-100,-19,-50,118,-93,49,-66,-120,-118,-102,-118,81,16
928,29,0,0xc5d83f31e9e50538449d07be0711473d,-59,-40,63,49,-23,-27,5,56,68,-99,7,-66,7,17,71,61
929,29,1,0x1a5aa4d2a39d1d7bc0f3162ccb222f79,26,90,-92,-46,-93,-99,29,123,-64,-13,22,44,-53,34,47,121
930,29,2,0x1659136b0b3c582abaf0b77e64657c21,22,89,19,107,11,60,88,42,-70,-16,-73,126,100,101,124,33
931,29,3,0x608790bdcf263663142eb6cef48df33e,96,-121,-112,-67,-49,38,54,99,20,46,-74,-50,-12,-115,-13,62
932,29,4,0x0c8f4c4542c0aba05bd97a2f1bfd0281,12,-113,76,69,66,-64,-85,-96,91,-39,122,47,27,-3,2,-127
933,29,5,0xd3c502a47472e50e41dc454f5ff1826c,-45,-59,2,-92,116,114,-27,14,65,-36,69,79,95,-15,-126,108
934,29,6,0x8e422124dfd4d5231ee62f6a0e2932f7,-114,66,33,36,-33,-44,-43,35,30,-26,47,106,14,41,50,-9
935,29,7,0x01a167aa547fe14e8226fa06095fc7b3,1,-95,103,-86,84,127,-31,78,-126,38,-6,6,9,95,-57,-77
936,29,8,0x536f18c368801f8e2a8e646ad32d575c,83,111,24,-61,104,-128,31,-114,42,-114,100,106,-45,45,87,92
937,29,9,0xab7986d350e17f8db063fdec9d77ffc0,-85,121,-122,-45,80,-31,127,-115,-80,99,-3,-20,-99,119,-1,-64
938,29,10,0x9311ccc1d33e06ad95fbfeb4ff1b4f7c,-109,17,-52,-63,-45,62,6,-83,-107,-5,-2,-76,-1,27,79,124
939,29,11,0x7c1b7f29179692b0e91927320ea7608c,124,27,127,41,23,-106,-110,-80,-23,25,39,50,14,-89,96,-116
940,29,12,0xf5e60a75da211a731c99f2bb46b40a27,-11,-26,10,117,-38,33,26,115,28,-103,-14,-69,70,-76,10,39
941,29,13,0x5e129e3c57e3faad987450007e281e33,94,18,-98,60,87,-29,-6,-83,-104,116,80,0,126,40,30,51
942,29,14,0x174b428ecd7427723f730f1cd79b0e34,23,75,66,-114,-51,116,39,114,63,115,15,28,-41,-101,14,52
943,29,15,0x00532542f7f80d2d61d85884d68f1882,0,83,37,66,-9,-8,13,45,97,-40,88,-124,-42,-113,24,-126
944,29,16,0x52a7a9707749de544ee84649981d425f,82,-89,-87,112,119,73,-34,84,78,-24,70,73,-104,29,66,95
945,29,17,0x3168874a066b5392b0b261def7e98eb9,49,104,-121,74,6,107,83,-110,-80,-78,97,-34,-9,-23,-114,-71
946,29,18,0x9b05964b0b95ad8a5c4ae2c21a599e01,-101,5,-106,75,11,-107,-83,-118,92,74,-30,-62,26,89,-98,1
947,29,19,0x2f59c53f88d6423df4c7e99764c19a43,47,89,-59,63,-120,-42,66,61,-12,-57,-23,-105,100,-63,-102,67
948,29,20,0xa8cbfd6630c97c7b2d599d2b73a48b1c,-88,-53,-3,102,48,-55,124,123,45,89,-99,43,115,-92,-117,28
949,29,21,0x1cdedab63b17e9f0c088b6a6be866153,28,-34,-38,-74,59,23,-23,-16,-64,-120,-74,-90,-66,-122,97,83
950,29,22,0xb5baff1f891a73cf8fcd95e7584a073d,-75,-70,-1,31,-119,26,115,-49,-113,-51,-107,-25,88,74,7,61
951,29,23,0x1aa273b8ed0ec3975843cb33882f1ba0,26,-94,115,-72,-19,14,-61,-105,88,67,-53,51,-120,47,27,-96
952,29,24,0x8e9dfb876bcc1abaad48760b1d2ce014,-114,-99,-5,-121,107,-52,26,-70,-83,72,118,11,29,44,-32,20
953,29,25,0xdaab591724d327f86e2ccb9bf81583c9,-38,-85,89,23,36,-45,39,-8,110,44,-53,-101,-8,21,-125,-55
954,29,26,0xc154a5af8f445d5051666fbb7cd394e9,-63,84,-91,-81,-113,68,93,80,81,102,111,-69,124,-45,-108,-23
955,29,27,0x992243eb0fb0f2e90d8a936bdb574505,-103,34,67,-21,15,-80,-14,-23,13,-118,-109,107,-37,87,69,5
956,29,28,0x1524f100faba464a2ad6bf5f40e4b330,21,36,-15,0,-6,-70,70,74,42,-42,-65,95,64,-28,-77,48
957,29,29,0xd1140a4b0e787f26f2a0e149c7546b2b,-47,20,10,75,14,120,127,38,-14,-96,-31,73,-57,84,107,43
958,29,30,0xb170f23c61b98dd37e9aee3a402cc3f0,-79,112,-14,60,97,-71,-115,-45,126,-102,-18,58,64,44,-61,-16
959,29,31,0x16e6606d48eefceae009530d22f6f647,22,-26,96,109,72,-18,-4,-22,-32,9,83,13,34,-10,-10,71
960,30,0,0x90477568024c24b1ca3ca7d58959f301,-112,71,117,104,2,76,36,-79,-54,60,-89,-43,-119,89,-13,1
961,30,1,0xa2c1425e8f5cb04310fd449aef998eac,-94,-63,66,94,-113,92,-80,67,16,-3,68,-102,-17,-103,-114,-84
962,30,2,0x3533ee46f1136b5d4f917e6cffcd61dc,53,51,-18,70,-15,19,107,93,79,-111,126,108,-1,-51,97,-36
963,30,3,0x2c2130ec155b0a812d4e549ba916e42d,44,33,48,-20,21,91,10,-127,45,78,84,-101,-87,22,-28,45
964,30,4,0xbd7095995654d635a11b020ed5165561,-67,112,-107,-103,86,84,-42,53,-95,27,2,14,-43,22,85,97
965,30,5,0xfbdee7c697de457030e7c8a75b19c020,-5,-34,-25,-58,-105,-34,69,112,48,-25,-56,-89,91,25,-64,32
966,30,6,0xf412698d63764ecf992177a7cbf4d6c2,-12,18,105,-115,99,118,78,-49,-103,33,119,-89,-53,-12,-42,-62
967,30,7,0xb00bbab6c57f2c2f1ea71607ac797dcf,-80,11,-70,-74,-59,127,44,47,30,-89,22,7,-84,121,125,-49
968,30,8,0x76c0b0c843a1eff8c0b2486b96b91ed6,118,-64,-80,-56,67,-95,-17,-8,-64,-78,72,107,-106,-71,30,-42
969,30,9,0xff94e2a712377575031ab66715e795ff,-1,-108,-30,-89,18,55,117,117,3,26,-74,103,21,-25,-107,-1
970,30,10,0x48770bd136850527f164fc50121679a1,72,119,11,-47,54,-123,5,39,-15,100,-4,80,18,22,121,-95
971,30,11,0x8f1407dc88642685b5c2617ea15dcd54,-113,20,7,-36,-120,100,38,-123,-75,-62,97,126,-95,93,-51,84
972,30,12,0x26b752314aeebb0b8051aa09c3758bb7,38,-73,82,49,74,-18,-69,11,-128,81,-86,9,-61,117,-117,-73
973,30,13,0xf5cf10089e5f2b5f84306b6274d541c0,-11,-49,16,8,-98,95,43,95,-124,48,107,98,116,-43,65,-64
974,30,14,0xf35f45ee11607ace2a7214141719151a,-13,95,69,-18,17,96,122,-50,42,114,20,20,23,25,21,26
975,30,15,0x589c7a7e8f4d416f48d648ab8a03921c,88,-100,122,126,-113,77,65,111,72,-42,72,-85,-118,3,-110,28
976,30,16,0xde837933ec0f64eb93c0a3ba035f885f,-34,-125,121,51,-20,15,100,-21,-109,-64,-93,-70,3,95,-120,95
977,30,17,0x73bf8efaf753b62a9785cdf08c32a28a,115,-65,-114,-6,-9,83,-74,42,-105,-123,-51,-16,-116,50,-94,-118
978,30,18,0x2afff848d8f764b015c9f11be0dbf848,42,-1,-8,72,-40,-9,100,-80,21,-55,-15,27,-32,-37,-8,72
979,30,19,0x0c0548b9bd66a86722f4d0599b729238,12,5,72,-71,-67,102,-88,103,34,-12,-48,89,-101,114,-110,56
980,30,20,0xb3a17925dfe7b5b919a29999a4293c1a,-77,-95,121,37,-33,-25,-75,-71,25,-94,-103,-103,-92,41,60,26
981,30,21,0x03acc6d67d43b55677c7143174bdef92,3,-84,-58,-42,125,67,-75,86,119,-57,20,49,116,-67,-17,-110
982,30,22,0x9b1c3d4c8abcee1b4d5f7348e4ab5d56,-101,28,61,76,-118,-68,-18,27,77,95,115,72,-28,-85,93,86
983,30,23,0x9dda813006595660baf3c4c055c64c15,-99,-38,-127,48,6,89,86,96,-70,-13,-60,-64,85,-58,76,21
984,30,24,0xb42be0b6f021e1f75e81852f34958daa,-76,43,-32,-74,-16,33,-31,-9,94,-127,-123,47,52,-107,-115,-86
985,30,25,0xb1b9be4ba1ba4961fd7bdde1758ba745,-79,-71,-66,75,-95,-70,73,97,-3,123,-35,-31,117,-117,-89,69
986,30,26,0x9893b2f85895e4aa21f33784d6f45331,-104,-109,-78,-8,88,-107,-28,-86,33,-13,55,-124,-42,-12,83,49
987,30,27,0xca72e5e72947ccfd55d3471606ee6873,-54,114,-27,-25,41,71,-52,-3,85,-45,71,22,6,-18,104,115
988,30,28,0x87e269ea7b8f51e43699a52cc59aab63,-121,-30,105,-22,123,-113,81,-28,54,-103,-91,44,-59,-102,-85,99
989,30,29,0x7aa3b34936b88b06d67982ff15dfc758,122,-93,-77,73,54,-72,-117,6,-42,121,-126,-1,21,-33,-57,88
990,30,30,0x6d204683d1f55b47a7861f24981a304a,109,32,70,-125,-47,-11,91,71,-89,-122,31,36,-104,26,48,74
